review_priority,review_lane,group_key,candidate_rank,game_id,title,release_year,source_type,source_ref,has_stable_catalog_id,has_edition_keyword,platform_count,tag_count,alias_count,has_cover,proposed_action,recommended_action,winner_game_id,recommended_winner_game_id,review_instruction
30,manual_year_review,megamanx,2,wiki_mega_man_x,Mega Man X,1993,finder,wikipedia:Mega Man X,f,f,1,1,0,f,needs_review,needs_review,,rawg_megaman_x,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,meltylancerreinforce,1,wiki_melty_lancer_re_inforce,Melty Lancer: Re-inforce,1997,finder,wikipedia:Melty Lancer: Re-inforce,f,f,1,1,0,f,needs_review,needs_review,,wiki_melty_lancer_re_inforce,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,meltylancerreinforce,2,wiki_meltylancer_re_inforce,MeltyLancer Re-inforce,1998,finder,wikipedia:MeltyLancer Re-inforce,f,f,1,1,0,f,needs_review,needs_review,,wiki_melty_lancer_re_inforce,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,metalslug3,1,rawg_metal_slug_3,METAL SLUG 3,2000,finder,rawg:1488,f,f,3,18,0,t,needs_review,needs_review,,rawg_metal_slug_3,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,metalslug3,2,steam_250180_metal_slug_3,METAL SLUG 3,2014,finder,steam:250180,f,f,3,3,0,t,needs_review,needs_review,,rawg_metal_slug_3,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,metroexodus,1,rawg_metro_exodus,Metro Exodus,2019,finder,rawg:28201,f,f,10,18,0,t,needs_review,needs_review,,rawg_metro_exodus,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,metroexodus,2,steam_412020_metro_exodus,Metro Exodus,2020,finder,steam:412020,f,f,1,1,0,t,needs_review,needs_review,,rawg_metro_exodus,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,monsterseed,1,rawg_monster_seed,Monster Seed,1998,finder,rawg:57622,f,f,1,4,0,t,needs_review,needs_review,,rawg_monster_seed,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,monsterseed,2,rawg_monsterseed,Monsterseed,1999,finder,rawg:732408,f,f,1,3,0,t,needs_review,needs_review,,rawg_monster_seed,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,motoroader,1,rawg_moto_roader,Moto Roader,2007,finder,rawg:25092,f,f,1,1,0,t,needs_review,needs_review,,rawg_moto_roader,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,motoroader,2,rawg_motoroader,MOTOROADER,2017,finder,rawg:47541,f,f,1,1,0,t,needs_review,needs_review,,rawg_moto_roader,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,mountbladeiibannerlord,1,rawg_mount_blade_ii_bannerlord,Mount & Blade II: Bannerlord,2022,finder,rawg:10069,f,f,10,16,0,t,needs_review,needs_review,,rawg_mount_blade_ii_bannerlord,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,mountbladeiibannerlord,2,steam_261550_mount_and_blade_ii_bannerlord,Mount & Blade II: Bannerlord,2020,finder,steam:261550,f,f,1,1,0,t,needs_review,needs_review,,rawg_mount_blade_ii_bannerlord,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,muvluv,1,rawg_muv_luv,Muv-Luv,2003,finder,rawg:10173,f,f,2,11,0,t,needs_review,needs_review,,rawg_muv_luv,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,muvluv,2,wiki_muvluv,MuvLuv,2011,finder,wikipedia:MuvLuv,f,f,1,1,0,f,needs_review,needs_review,,rawg_muv_luv,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,muvluvalternative,1,rawg_muv_luv_alternative,Muv-Luv Alternative,2017,finder,rawg:45805,f,f,2,8,0,t,needs_review,needs_review,,rawg_muv_luv_alternative,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,muvluvalternative,2,wiki_muvluv_alternative,MuvLuv Alternative,2011,finder,wikipedia:MuvLuv Alternative,f,f,1,1,0,f,needs_review,needs_review,,rawg_muv_luv_alternative,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,neogeoheroesultimateshooting,1,rawg_neogeo_heroes_ultimate_shooting,NEOGEO HEROES Ultimate Shooting,2010,finder,rawg:4932,f,f,1,6,0,f,needs_review,needs_review,,rawg_neogeo_heroes_ultimate_shooting,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,neogeoheroesultimateshooting,2,rawg_neo_geo_heroes_ultimate_shooting,Neo Geo Heroes: Ultimate Shooting,2013,finder,rawg:356722,f,f,1,1,0,t,needs_review,needs_review,,rawg_neogeo_heroes_ultimate_shooting,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,never7theendofinfinity,1,rawg_never_7_the_end_of_infinity,Never 7: The End of Infinity,2000,finder,rawg:54689,f,f,2,2,0,t,needs_review,needs_review,,rawg_never_7_the_end_of_infinity,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,never7theendofinfinity,2,wiki_never7_the_end_of_infinity,Never7: The End of Infinity,2003,finder,wikipedia:Never7: The End of Infinity,f,f,1,1,0,f,needs_review,needs_review,,rawg_never_7_the_end_of_infinity,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,nflblitz2002,1,rawg_nfl_blitz_20_02,NFL Blitz 20-02,2002,finder,rawg:1016445,f,f,2,1,0,t,needs_review,needs_review,,rawg_nfl_blitz_20_02,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,nflblitz2002,2,wiki_nfl_blitz_2002,NFL Blitz 2002,2001,finder,wikipedia:NFL Blitz 2002,f,f,1,1,0,f,needs_review,needs_review,,rawg_nfl_blitz_20_02,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,nightsintodreams,1,steam_219950_nights_into_dreams,NiGHTS Into Dreams,2012,finder,steam:219950,f,f,3,4,0,t,needs_review,needs_review,,steam_219950_nights_into_dreams,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,nightsintodreams,2,rawg_nights_into_dreams,NiGHTS into dreams...,1995,finder,rawg:28300,f,f,2,6,0,t,needs_review,needs_review,,steam_219950_nights_into_dreams,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,oddworldabesexoddus,1,rawg_oddworld_abe_s_exoddus,Oddworld: Abe's Exoddus,1998,finder,rawg:5192,f,f,1,13,0,t,needs_review,needs_review,,rawg_oddworld_abe_s_exoddus,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,oddworldabesexoddus,2,steam_15710_oddworld_abe_s_exoddus,Oddworld: Abe's Exoddus®,2008,finder,steam:15710,f,f,1,5,0,t,needs_review,needs_review,,rawg_oddworld_abe_s_exoddus,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,outrun,1,rawg_out_run,Out Run,1986,finder,rawg:55084,f,f,3,2,0,t,needs_review,needs_review,,rawg_out_run,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,outrun,2,rawg_outrun,OutRun,1989,finder,rawg:32573,f,f,1,14,0,t,needs_review,needs_review,,rawg_out_run,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,pachiokun2,1,wiki_pachio_kun_2,Pachio-kun 2,1989,finder,wikipedia:Pachio-kun 2,f,f,1,1,0,f,needs_review,needs_review,,wiki_pachio_kun_2,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,pachiokun2,2,wiki_pachiokun_2,Pachiokun 2,1994,finder,wikipedia:Pachiokun 2,f,f,1,1,0,f,needs_review,needs_review,,wiki_pachio_kun_2,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,pachiokun3,1,wiki_pachio_kun_3,Pachio-kun 3,1990,finder,wikipedia:Pachio-kun 3,f,f,1,1,0,f,needs_review,needs_review,,wiki_pachio_kun_3,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,pachiokun3,2,wiki_pachiokun_3,Pachiokun 3,1995,finder,wikipedia:Pachiokun 3,f,f,1,1,0,f,needs_review,needs_review,,wiki_pachio_kun_3,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,pokonyanhenpokorinadventure,1,rawg_pokonyan_henpokorin_adventure,Pokonyan! Henpokorin Adventure,1995,finder,rawg:418469,f,f,1,1,0,f,needs_review,needs_review,,rawg_pokonyan_henpokorin_adventure,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,pokonyanhenpokorinadventure,2,wiki_poko_nyan_henpokorin_adventure,Poko-Nyan! Henpokorin Adventure,1994,finder,wikipedia:Poko-Nyan! Henpokorin Adventure,f,f,1,1,0,f,needs_review,needs_review,,rawg_pokonyan_henpokorin_adventure,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,psychonauts,1,psychonauts,Psychonauts,0,finder,ggapp:bl2kvT,t,f,0,5,0,t,needs_review,needs_review,,psychonauts,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,psychonauts,2,rawg_psychonauts,Psychonauts,2005,finder,rawg:2361,f,f,2,14,0,t,needs_review,needs_review,,psychonauts,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,psychonauts,3,steam_3830_psychonauts,Psychonauts,2006,finder,steam:3830,f,f,1,6,0,t,needs_review,needs_review,,psychonauts,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,punchline,1,wiki_punch_line,Punch Line,2018,finder,wikipedia:Punch Line,f,f,2,1,0,f,needs_review,needs_review,,wiki_punch_line,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,punchline,2,rawg_punchline,Punchline,2016,finder,rawg:292839,f,f,1,3,0,t,needs_review,needs_review,,wiki_punch_line,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,pushover,1,rawg_pushover,Pushover,1991,finder,rawg:29886,f,f,1,8,0,t,needs_review,needs_review,,rawg_pushover,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,pushover,2,wiki_push_over,Push-Over,1992,finder,wikipedia:Push-Over,f,f,1,1,0,f,needs_review,needs_review,,rawg_pushover,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,puyopuyotetris,1,rawg_puyo_puyo_tetris,Puyo Puyo Tetris,2014,finder,rawg:27913,f,f,4,13,0,t,needs_review,needs_review,,rawg_puyo_puyo_tetris,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,puyopuyotetris,2,steam_546050_puyo_puyotmtetris,Puyo Puyo™Tetris®,2018,finder,steam:546050,f,f,3,4,0,t,needs_review,needs_review,,rawg_puyo_puyo_tetris,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,quake,1,rawg_quake,Quake,1996,finder,rawg:54491,f,f,3,16,0,t,needs_review,needs_review,,rawg_quake,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,quake,2,steam_2310_quake,QUAKE,2007,finder,steam:2310,f,f,1,5,0,t,needs_review,needs_review,,rawg_quake,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,quakeii,1,rawg_quake_ii,Quake II,1997,finder,rawg:54492,f,f,2,15,0,t,needs_review,needs_review,,rawg_quake_ii,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,quakeii,2,steam_2320_quake_ii,QUAKE II,2007,finder,steam:2320,f,f,2,6,0,t,needs_review,needs_review,,rawg_quake_ii,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,quakeiiiarena,1,rawg_quake_iii_arena,Quake III Arena,1999,finder,rawg:54718,f,f,2,12,0,t,needs_review,needs_review,,rawg_quake_iii_arena,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,quakeiiiarena,2,steam_2200_quake_iii_arena,Quake III Arena,2007,finder,steam:2200,f,f,1,5,0,t,needs_review,needs_review,,rawg_quake_iii_arena,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,raymanorigins,1,steam_207490_rayman_origins,Rayman® Origins,2012,finder,steam:207490,f,f,4,5,0,t,needs_review,needs_review,,steam_207490_rayman_origins,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,raymanorigins,2,rawg_rayman_origins,Rayman Origins,2011,finder,rawg:4361,f,f,2,16,0,t,needs_review,needs_review,,steam_207490_rayman_origins,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,reloaded,1,rawg_re_loaded,Re-Loaded,1996,finder,rawg:378569,f,f,1,13,0,t,needs_review,needs_review,,rawg_re_loaded,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,reloaded,2,rawg_reloaded,Reloaded,2011,finder,rawg:4825,f,f,1,5,0,t,needs_review,needs_review,,rawg_re_loaded,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,rengokuiithestairwaytoheaven,1,rawg_rengoku_ii_the_stairway_to_h_e_a_v_e_n,RENGOKU II: The Stairway to H.E.A.V.E.N.,2010,finder,rawg:5053,f,f,1,3,0,t,needs_review,needs_review,,rawg_rengoku_ii_the_stairway_to_h_e_a_v_e_n,"Different known release years. Compare title, edition, platforms, and source notes before merging."
30,manual_year_review,rengokuiithestairwaytoheaven,2,wiki_rengoku_ii_the_stairway_to_heaven,Rengoku II: The Stairway to Heaven,2006,finder,wikipedia:Rengoku II: The Stairway to Heaven,f,f,1,1,0,t,needs_review,needs_review,,rawg_rengoku_ii_the_stairway_to_h_e_a_v_e_n,"Different known release years. Compare title, edition, platforms, and source notes before merging."
